466.24,61.551,75.287,-9.8042,7.62955,33.654,37.249,36.897,36.767,34.871,64.126,70.422,68.504,73.463,72.053,82.903,82.717,83.058,79.307,83.304,25.553,46.315,60,35.968,9.60475,2.2982,2.2712,272.58,272.28
467.82,62.04,75.438,-9.8042,7.88995,33.639,37.235,36.911,36.779,34.846,64.03,69.326,68.561,72.455,71.281,82.896,82.622,83.059,79.279,83.296,25.489,46.0715,60,35.7385,9.755,2.2565,2.6352,275.19,284.67
468.7,61.959,74.412,-9.8042,7.6318,33.623,37.22,36.925,36.79,34.821,63.935,69.41,68.618,71.916,70.205,82.888,82.528,83.061,79.362,82.89,25.321,45.416,60,35.39,10.369,2.4561,2.4748,278.94,280.71
466.61,60.834,73.215,-9.8042,7.32795,33.608,36.37,36.939,36.801,34.796,63.839,69.474,68.676,71.387,70.701,82.881,82.354,83.063,78.571,82.921,25.113,45.232,60,36.0095,9.93045,2.3206,2.4494,274.88,276.59
465.7,61.739,75.262,-9.8042,7.8585,33.592,36.715,36.953,36.813,34.772,63.927,69.451,67.637,74.74,72.51,82.874,82.716,83.064,79.041,83.053,24.904,46.81,60,35.529,9.25585,2.2635,2.5046,272.74,276.68
467.12,62.612,75.708,-9.8042,7.8474,33.577,37.06,36.967,36.824,34.747,64.452,70.377,67.904,71.627,71.998,82.866,82.961,83.066,79.1,83.186,25.478,46.8925,60,35.599,8.9928,2.3055,2.5556,268.84,279.3
467.82,62.393,75.467,-9.8042,7.6439,33.561,37.405,36.981,36.835,34.722,64.215,70.199,68.025,72.799,70.699,82.859,82.763,83.068,78.88,83.171,25.647,46.357,60,35.5295,8.90295,2.4194,2.8302,280.84,286.76
466.9,61.407,74.389,-9.8042,7.459,33.545,36.597,36.996,36.847,34.697,63.562,70.227,68.008,73.154,72.039,82.852,82.623,83.069,78.601,83.028,25.368,45.726,60,35.7665,9.5918,2.1163,2.721,270.51,281.42
466.2,61.475,74.438,-9.8042,7.54875,33.53,36.6,37.01,36.858,34.738,65.215,70.189,68.195,73.703,71.539,82.844,82.63,83.071,79.092,82.923,25.408,45.882,60,35.406,9.22865,2.2119,2.4036,267.28,275.64
467.47,61.543,74.487,-9.8042,7.9056,33.514,36.604,37.024,36.87,34.807,64.104,70.074,68.382,73.082,72.021,82.837,82.741,83.073,79.363,82.879,25.447,46.0385,60,35.4695,9.0032,2.1716,2.4216,267.92,280.25
467.49,62.264,75.236,-9.8042,7.9458,33.499,36.608,37.038,36.881,34.877,64.662,69.939,68.569,73.34,71.697,82.83,82.823,83.074,79.256,82.835,25.486,46.2705,60,35.9165,9.8314,2.2659,2.5935,273.5,281.64
466.8,62.277,75.345,-9.8042,7.49585,33.483,36.611,37.052,36.892,34.946,64.754,70.883,67.578,71.469,69.584,82.822,82.777,83.076,78.945,82.792,25.525,46.4225,60,36.6775,10.00685,2.6669,2.8125,283.7,284.42
466.09,61.688,75.454,-9.8042,7.7355,33.468,36.615,37.066,36.904,35.016,64.699,69.857,68.553,72.561,69.729,82.815,82.731,83.078,78.613,82.761,25.564,46.319,60,36.601,9.7296,2.6575,2.5661,278.56,280.26
466.61,62.129,75.562,-9.8042,8.00575,33.452,36.618,37.08,36.915,35.085,63.863,70.098,68.701,73.273,71.459,82.808,82.685,83.079,79.002,82.792,25.818,46.2145,60,36.52,9.6544,2.3605,2.5849,270.78,274.97
467.64,61.854,74.478,-9.8042,7.73855,33.437,36.622,37.094,36.926,35.155,63.801,69.85,67.617,71.922,70.154,82.8,82.918,83.081,78.967,82.823,26.101,45.8285,60,35.7465,9.4916,2.2621,2.6126,275.08,284.5
468.34,61.734,74.424,-9.8042,7.4608,33.421,36.625,37.069,36.938,35.224,64.135,69.771,68.686,72.061,70.104,82.793,82.719,83.083,78.635,82.853,26.039,45.788,60,35.918,9.73305,2.265,2.6445,272.37,283.35
466.97,60.931,73.613,-9.8042,7.21995,33.405,36.621,36.607,36.949,35.121,64.294,70.814,67.805,72.227,71.115,82.786,82.633,83.085,78.813,82.884,25.841,45.153,60,36.2735,9.52905,2.1319,2.7234,278.88,280.48
466.8,60.878,74.727,-9.8042,7.4591,33.39,36.615,36.145,36.961,34.938,64.396,69.696,68.051,72.379,72.502,82.778,82.702,83.086,78.981,82.915,25.642,46.14,60,35.6225,10.456,2.261,2.6141,277.89,272.8
467.67,60.824,73.918,-9.8042,7.4427,33.374,36.608,36.722,36.972,34.868,64.506,70.711,68.01,71.514,71.434,82.771,82.78,83.088,79.103,82.945,25.444,45.6435,60,35.7605,10.03185,2.5262,2.2408,275.46,270.62
469.22,60.771,73.934,-9.8042,7.42395,33.359,36.602,36.722,36.878,34.879,64.807,70.566,67.871,71.453,70.646,82.764,82.789,83.09,79.045,82.976,25.246,45.669,60,36.0045,9.8377,2.7463,2.3649,277.45,267.65
467.64,60.718,72.906,-9.8042,7.35,33.343,36.596,36.722,36.765,34.89,64.629,70.268,67.842,74.4,71.637,82.756,82.939,83.091,79.284,83.007,25.073,45.1445,60,36.5345,9.36805,2.8198,2.3835,279.14,265.85
466.09,60.665,73.979,-9.8042,7.41795,33.328,36.59,36.722,36.653,34.901,64.684,70.3,67.977,73.805,70.413,82.749,82.992,83.093,79.481,83.037,24.579,45.2035,60,36.3865,9.68985,2.7297,2.521,277.19,268.19
470.62,63.714,77.646,-9.8034,8.2455,35.434,36.584,36.722,36.54,34.912,64.638,71.512,69.121,73.375,71.828,82.742,83.044,83.095,79.555,83.068,24.53,48.076,60,35.5855,10.03005,2.6183,2.4166,277.04,268.46
471.17,63.833,76.539,-9.8023,8.2623,34.396,37.693,36.722,37.572,34.923,64.44,70.354,68.877,73.428,72.297,82.734,83.097,83.096,79.601,83.099,25.495,47.3555,60,35.5825,10.144,2.5956,2.8724,289.08,287.1
469.25,60.851,73.341,-9.8012,7.515,33.148,37.478,36.722,37.733,34.934,63.425,70.467,68.172,72.041,70.33,82.727,83.017,83.098,79.237,82.927,25.383,45.0685,60,35.5945,10.246,2.8635,3.1436,292.03,287.58
467.67,60.622,73.213,-9.8001,7.2537,33.282,36.272,36.722,36.294,34.945,64.496,70.369,67.42,72.381,69.795,82.72,82.931,83.1,78.899,82.735,25.271,44.9945,60,35.9535,9.69775,2.5236,2.5864,273.6,275.26
466.09,61.411,75.309,-9.799,7.77225,33.417,36.518,36.713,36.531,34.956,64.475,70.145,68.799,73.371,70.539,82.712,82.874,83.101,79.305,82.775,25.159,46.169,60,35.6115,10.0475,1.9854,2.5447,252.7,269.57
466.93,62.09,74.559,-9.7979,7.8548,33.552,36.765,36.672,36.769,34.982,64.398,71.1,68.697,72.652,72.447,82.726,82.816,83.103,79.054,82.816,25.069,46.2775,60,35.8365,9.8095,1.8749,2.4682,256.98,268.48
467.8,61.591,75.312,-9.7968,7.7199,33.686,37.012,36.631,37.006,35.008,64.363,70.365,68.703,73.064,71.197,82.793,82.759,83.105,79.147,82.856,25.288,46.219,60,36.426,10.4305,2.262,2.6287,263.37,277.01
466.93,60.98,75.141,-9.7956,7.49045,33.821,36.703,36.591,36.644,35.034,64.384,71.426,68.711,74.734,70.08,82.861,82.877,83.106,79.214,82.881,25.082,46.505,60,35.7515,10.0565,2.4719,2.6914,267.55,277.69
466.45,61.79,75.719,-9.7945,7.83685,33.956,37.076,36.55,36.993,35.06,64.332,70.285,68.219,73.121,70.328,82.928,82.797,83.108,78.849,82.886,24.854,46.676,60,35.8585,9.5287,2.2082,2.6043,264.02,274.17
466.77,62.848,76.275,-12.848,8.06945,34.09,37.4,36.509,37.342,35.087,64.211,72.023,68.207,72.014,71.135,82.995,82.863,83.11,79.013,82.88,25.215,47.2085,60,36.3225,9.68065,2.3785,2.4669,265.03,275.95
467.32,62.923,74.895,-12.442,7.9237,33.567,37.192,36.469,37.69,35.113,64.059,70.814,68.149,72.564,71.076,83.063,82.858,83.112,78.872,82.855,25.765,46.1895,60,36.175,10.232,2.7349,2.7907,271,275.84
467.12,61.929,74.107,-12.443,7.53385,33.482,36.985,36.524,36.436,35.139,63.863,69.773,68.063,72.254,72.322,83.13,82.664,83.113,78.745,82.83,25.704,46.2405,60,35.5985,9.72715,2.7349,2.5675,271.63,276.25
466.26,61.422,74.991,-12.443,7.51695,33.397,36.896,36.627,36.537,35.165,64.656,70.854,68.441,72.904,70.576,83.197,82.848,83.115,78.806,82.804,25.643,46.178,60,35.8205,9.6106,2.7349,2.3581,271.94,267.37
467.82,61.413,74.869,-12.444,7.77625,33.313,36.834,36.73,36.638,35.168,64.604,70.26,68.473,71.092,70.959,83.264,82.991,83.117,78.986,82.779,25.582,46.1095,60,35.26,9.70395,2.7349,2.1323,272.25,266.43
468.38,61.772,74.747,-12.444,7.67725,33.228,36.772,36.834,36.739,35.132,63.895,70.06,68.414,71.502,68.723,83.332,83.133,83.118,79.184,82.754,25.521,46.041,60,35.244,9.63685,2.7349,2.3983,272.55,271.71
467.64,61.582,74.624,-12.445,7.56715,33.143,36.71,36.937,36.839,35.096,64.914,70.902,68.66,73.891,71.33,83.399,83.276,83.12,79.304,82.728,25.405,45.9725,60,35.636,10.119,2.7349,2.4626,272.86,272.83
466.61,61.392,74.542,-12.445,7.5503,33.059,36.648,36.963,36.886,35.059,64.787,71.092,68.775,72.764,69.41,83.466,83.087,83.122,79.447,82.703,25.271,45.933,60,36.0985,9.4755,2.7349,2.3383,273.17,268.58
466.41,60.998,74.524,-12.446,7.6034,32.974,36.586,36.955,36.916,35.023,64.703,70.727,68.164,74.379,70.746,83.461,82.804,83.123,79.191,82.678,25.136,45.9405,60,36.7055,9.36755,2.7349,2.2422,273.48,261.84
466.26,61.688,75.6,-12.446,7.9517,32.889,36.523,36.948,36.947,34.987,64.236,70.676,69.025,73.221,70.953,83.383,83.003,83.125,79.439,82.653,25.002,46.2295,60,36.518,9.5554,2.7349,2.3578,273.78,264.13
467.99,62.323,74.55,-12.447,7.8256,32.805,36.461,36.941,36.978,34.95,64.121,70.133,67.921,70.867,72.797,83.305,83.058,83.127,79.068,82.627,25.596,46.21,60,36.162,9.82795,2.7349,2.5354,274.09,265.82
466.09,61.717,74.37,-12.447,7.4142,32.72,36.399,36.933,37.009,34.914,63.937,69.455,67.774,73.188,69.02,83.227,83.02,83.076,78.984,82.602,25.658,45.697,60,36.137,9.50315,2.6228,2.6388,274.4,263.86
461.98,60.961,72.289,-12.448,7.55665,32.636,36.337,36.926,37.04,34.878,63.783,70.436,67.678,72.188,73.193,83.149,82.926,83.019,78.871,82.577,25.72,44.1585,60,35.5845,10.344,2.4499,2.2536,267.6,257.85
464.98,61.44,76.928,-12.448,7.9659,34.808,36.275,36.918,37.071,34.841,63.884,70.494,68.677,72.193,72.023,83.071,83.043,82.962,79.502,82.551,25.782,47.606,60,35.721,9.4797,2.4197,2.4305,263.78,264.63
469.39,63.482,74.743,-12.449,8.1256,33.713,36.213,36.911,37.102,34.805,64.896,70.902,68.701,72.756,70.666,82.993,83.133,82.904,79.299,82.526,25.799,45.614,60,35.7575,9.2408,1.8345,3.1097,259.26,269.47
467.12,60.355,73.717,-12.449,7.518,33.69,36.15,36.904,37.133,34.769,63.778,70.141,67.516,71.594,70.822,82.915,83.208,82.847,79.426,82.501,26.231,45.194,60,36.652,10.4585,2.4914,3.4043,275.98,280.23
466.26,61.066,74.754,-12.45,7.61875,33.667,36.088,36.896,37.128,34.732,63.69,70.178,68.607,73.139,70.723,82.837,83.284,82.79,79.269,82.475,25.453,45.6995,60,36.636,9.67385,2.4997,2.8643,265.95,266.44
470.45,62.072,74.92,-12.45,8.04915,33.644,37.195,36.889,37.112,34.696,64.949,71.223,68.084,73.047,70.354,82.759,83.359,82.733,79.322,82.45,25.524,46.0545,60,36.6495,9.75695,2.2421,2.3164,258.56,257.4
468.66,62.599,77.641,-12.451,8.17775,33.621,37.512,36.882,37.097,34.66,64.869,71.009,69.25,73.279,70.232,82.681,83.376,82.675,78.918,82.425,26.099,47.8475,60,36.5285,9.12915,2.6526,2.6841,269.42,263.74
467.77,62.297,75.299,-12.451,7.62165,33.598,37.829,36.874,37.082,34.623,63.673,70.844,67.475,71.594,71.165,82.673,83.415,82.618,78.594,82.4,26.597,45.959,60,35.828,9.26525,2.7333,2.9217,277.61,271.21
466.26,61.436,75.202,-12.452,7.5053,33.575,36.855,36.867,37.066,34.587,64.707,70.615,68.648,72.43,71.109,82.778,83.14,82.564,78.229,82.374,26.433,46.2685,60,35.6155,10.01215,2.6911,2.7947,274.95,265.28
466.38,62.64,75.105,-12.452,8.04895,33.551,36.835,36.86,37.051,34.551,64.906,71.529,68.193,72.863,70.602,82.883,83.061,82.622,78.369,82.349,26.269,46.8205,60,36.2705,9.09155,2.3527,2.4969,263.54,257.27
467.15,62.782,75.008,-12.453,8.0132,33.528,36.814,36.852,37.036,34.514,64.217,70.457,68.35,74.303,70.574,82.988,82.983,82.68,78.415,82.324,26.792,46.559,60,35.4855,9.7069,2.2839,2.5102,263.33,262.29
467.99,61.701,74.911,-12.453,7.7349,33.517,36.794,36.845,37.02,34.478,63.346,70.57,68.431,73.592,70.17,83.093,82.892,82.738,78.256,82.325,26.762,45.971,60,35.516,9.5549,2.5958,2.7955,275.72,268.28
466.45,61.604,74.813,-12.454,7.4805,33.599,36.773,36.837,37.005,34.442,64.391,70.566,68.244,74.1,69.994,83.198,82.799,82.795,78.181,82.405,26.731,45.943,60,36.0885,10.2955,2.3123,2.6197,264.38,260.38
466.9,61.508,74.723,-12.454,7.74165,33.68,36.753,36.83,36.99,34.405,64.3,70.841,68.475,74.387,70.844,83.303,82.816,82.853,78.739,82.485,26.7,46.1765,60,36.0065,9.69445,2.3645,2.618,267.5,257.41
467.61,62.246,75.449,-12.455,7.87825,33.761,36.733,36.823,36.974,34.369,64.209,70.932,68.089,73.18,70.75,83.321,82.742,82.911,78.881,82.565,26.669,45.988,60,35.6855,9.868,2.0884,2.4037,261.57,257.15
468.48,61.016,74.418,-12.455,7.478,33.797,36.664,36.815,36.959,34.333,64.118,70.824,68.055,74.865,71.895,83.238,82.795,82.969,78.781,82.645,26.638,45.743,60,35.9975,9.40295,2.6133,2.5315,273.71,258.72
467.32,60.039,73.947,-12.456,7.1849,33.604,36.579,36.808,36.944,34.297,63.708,68.701,68.02,71.795,68.848,83.156,82.847,83.026,78.859,82.725,26.607,44.993,60,36.7925,9.00555,2.8003,2.3198,275.37,253.33
466.55,60.113,73.994,-12.456,7.46585,33.412,36.495,36.801,36.928,34.359,64.773,69.936,67.428,72.572,71.729,83.074,82.931,83.084,79.061,82.805,25.848,45.324,60,36.3685,9.70395,2.279,2.181,257.27,246.41
467.47,62.137,74.984,-12.457,7.9905,33.387,36.41,36.793,36.913,34.478,64.887,71,68.004,72.844,68.475,82.991,83.023,83.142,79.431,82.886,25.853,46.1685,60,35.361,10.5125,2.2072,2.2481,258.51,248.72
468.87,61.93,74.389,-12.457,7.8031,33.447,36.325,36.786,36.644,34.597,64.799,68.727,67.814,71.645,70.584,82.909,83.066,83.2,79.457,82.966,26.297,45.687,60,35.206,9.23025,2.7537,2.095,277.75,253.61
467.32,60.801,73.34,-12.458,7.41055,33.506,36.241,36.778,36.291,34.712,63.676,69.818,68.008,73.947,70.725,82.826,82.99,83.198,79.692,83.157,26.31,44.8645,60,36.0535,10.47,2.6033,2.6059,278.19,260.11
466.61,60.382,74.371,-12.458,7.45595,33.565,36.156,36.771,35.938,34.803,63.859,69.842,68.031,73.031,69.832,82.744,83.064,83.13,79.469,83.167,25.686,45.7915,60,36.4105,9.8171,2.5175,2.3856,266.58,249.64
466.09,61.416,75.148,-12.459,7.97915,33.625,36.749,36.783,36.938,34.894,64.318,70.908,68.512,71.74,69.875,82.661,83.139,83.061,79.379,83.051,25.622,46.435,60,35.62,9.53315,2.3389,2.1305,263.68,248.15
466.93,62.129,74.966,-12.459,7.96745,33.684,36.849,36.797,37.07,34.985,64.424,70.48,67.915,71.969,70.658,82.579,83.19,82.992,79.289,82.935,26.296,46.5255,60,35.6945,9.9071,2.6065,2.5948,271.53,259.18
467.64,61.968,74.784,-12.46,7.78725,33.744,36.949,36.811,37.202,35.077,64.533,71.014,67.64,72.678,69.838,82.643,83.146,82.924,79.046,82.819,26.301,45.6665,60,35.54,9.8617,2.8761,2.4959,277.84,256.32
466.09,61.751,75.037,-12.46,7.655,33.803,37.05,36.825,37.334,35.168,63.499,70.965,67.623,74.52,70.279,82.744,83.103,82.855,78.89,82.703,26.305,46.289,60,36.2325,10.144,2.9634,2.5229,276.64,258.67
466.05,62.981,76.082,-12.461,8.08575,34.027,37.15,36.839,37.466,35.259,64.602,69.711,68.718,72.16,70.551,82.845,82.972,82.786,78.778,82.587,26.31,47.3455,60,36.2635,9.3428,3.024,2.4766,278.58,254.58
466.8,63.639,76.034,-12.461,8.21255,34.424,37.25,36.853,37.598,35.35,64.865,70.858,68.596,73.498,71.621,82.946,82.758,82.718,78.666,82.471,26.999,47.356,60,35.612,9.39455,2.7148,2.4993,274.36,258.62
467.82,62.619,75.985,-12.462,7.8614,34.057,37.35,36.867,37.729,35.441,64.805,70.022,68.582,72.994,69.818,83.046,82.544,82.739,78.686,82.355,27.481,46.7905,60,35.81,9.1441,2.969,2.8062,286.28,266.05
466.97,61.632,74.457,-12.462,7.55785,33.691,37.451,36.878,36.758,34.867,64.325,70.164,67.58,72.348,72.283,83.147,82.516,82.84,78.377,82.403,27.416,45.7585,60,36.187,9.6331,2.7762,2.3932,278.39,258.06
466.59,61.753,75.139,-12.463,7.6687,34.099,36.895,36.881,36.825,34.87,64.302,70.306,68.652,73.234,71.102,83.248,82.827,82.94,78.553,82.45,27.351,46.2725,60,35.899,9.58545,2.453,2.226,265.4,247.06
467.32,61.874,75.06,-12.463,7.83195,34.053,36.953,36.885,36.892,34.872,64.28,71.43,68.248,72.291,69.869,83.323,82.949,83.041,78.834,82.498,27.286,46.2885,60,35.8395,9.0683,2.439,2.0323,268.94,245.2
468.7,61.995,74.98,-12.464,7.83695,34.008,37.01,36.888,36.959,34.875,64.257,70.256,68.346,73.711,71.084,83.375,83.071,83.141,78.86,82.545,27.222,46.2755,60,36.1075,9.50665,2.7241,2.1251,274.44,250.63
467.84,61.376,74.103,-12.464,7.4405,33.963,37.067,36.892,37.026,34.877,64.234,69.578,68.082,72.205,70.188,83.426,83.194,83.242,79.025,82.593,27.157,45.82,60,36.0615,9.588,2.5987,2.3418,271.25,255.68
466.26,60.872,74.179,-12.465,7.565,33.918,37.124,36.895,37.093,34.88,63.775,69.465,68.094,73.15,71.398,83.478,83.269,83.343,78.977,82.64,27.092,45.6185,60,35.488,9.68245,2.709,2.3098,268.88,252.54
466.26,61.559,75.089,-12.465,7.84,33.872,37.181,36.899,37.16,34.882,64.843,70.463,68.542,72.498,70.002,83.507,83.216,83.424,78.884,82.687,27.2,45.766,60,35.4685,9.15805,2.6724,2.2865,269.04,254.53
467.12,62.634,74.94,-12.466,7.82215,33.835,37.238,36.902,37.227,34.884,64.921,71.49,68.477,73.148,70.803,83.44,83.164,83.379,78.948,82.735,27.317,46.576,60,35.7425,9.38235,2.6872,2.5262,272.97,256.79
467.84,62.697,74.791,-12.466,7.81255,33.842,37.295,36.905,37.294,34.887,64.033,70.236,68.412,73.158,71.377,83.373,83.111,83.334,78.917,82.782,27.435,46.5865,60,35.74,9.0693,2.8246,2.703,275.77,265.21
466.55,61.706,74.642,-12.467,7.56225,33.849,37.296,36.909,37.361,34.889,64.08,70.111,68.347,72.027,70.146,83.306,83.253,83.29,78.73,82.804,27.552,45.9215,60,35.9535,9.57065,2.7186,2.5591,275.36,259.98
466.61,61.238,75.434,-12.467,7.5864,33.856,37.286,36.912,37.428,34.892,65.01,71.633,68.428,73.377,71.383,83.239,83.217,83.245,78.462,82.811,27.211,46.879,60,35.9125,9.6351,2.4136,2.3845,260.78,256.22
467.12,61.798,75.237,-12.468,7.9355,33.863,37.276,36.916,37.495,34.894,64.836,70.41,68.626,73.396,70.576,83.172,83.123,83.201,78.638,82.819,27.106,46.283,60,35.871,8.9963,2.5282,2.1897,271.38,253.39
468.52,62.241,75.039,-12.468,7.8079,33.87,37.265,36.919,36.778,34.897,64.85,71.352,68.771,74.041,70.557,83.105,83.193,83.156,78.468,82.827,27,46.254,60,35.874,9.4586,2.5095,2.3114,273.57,256.05
